leiloeiro,junta,site,titulo,descricao,endereco,cidade,uf,lance_inicial,avaliacao,data_leilao,url,tipo,imagem,anexos
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,JUSTIÇA DO TRABALHO CONSELHEIRO LAFAIETE/MG - 2º LEILÃO Data: 21/07/2026 (terça-feira) Pri,JUSTIÇA DO TRABALHO CONSELHEIRO LAFAIETE/MG - 2º LEILÃO Data: 21/07/2026 (terça-feira) Primeiro lote a partir das: 15:30 IMÓVEL COMERCIAL NO CENTRO DE CONSELHEIRO LAFAIETE/MG E MÁQUINAS INDUSTRIAIS JUDICIAL Online Em Andamento,,Patos de Minas,MG,,,21/07/2026,https://www.isaiasleiloes.com.br/leilao/5646/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/005646-6a2074e427ac3.jpg,
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,JUSTIÇA DO TRABALHO  DE JUIZ DE FORA - 1º LEILÃO Data: 22/07/2026 (quarta-feira) Primeiro,"JUSTIÇA DO TRABALHO  DE JUIZ DE FORA - 1º LEILÃO Data: 22/07/2026 (quarta-feira) Primeiro lote a partir das: 09:00 UM IMÓVEL EM MATIAS BARBOSA/MG, VEÍCULOS FIAT/UNO MILLE EX, VW SAVEIRO 1.6 CS E BENS DIVERSOS JUDICIAL Online Em Andamento",,Patos de Minas,MG,,,22/07/2026,https://www.isaiasleiloes.com.br/leilao/5614/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/005614-6a1aff3431ed3.jpg,
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,JUSTIÇA DO TRABALHO DE JUIZ DE FORA - 2º LEILÃO Data: 22/07/2026 (quarta-feira) Primeiro l,"JUSTIÇA DO TRABALHO DE JUIZ DE FORA - 2º LEILÃO Data: 22/07/2026 (quarta-feira) Primeiro lote a partir das: 10:00 UM IMÓVEL EM MATIAS BARBOSA/MG, VEÍCULOS FIAT/UNO MILLE EX, VW SAVEIRO 1.6 CS E BENS DIVERSOS JUDICIAL Online Em Andamento",,Patos de Minas,MG,,,22/07/2026,https://www.isaiasleiloes.com.br/leilao/5615/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/005615-6a1aff09a3f07.jpg,
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,TJMG - FÓRUM DE ABRE CAMPO - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a par,TJMG - FÓRUM DE ABRE CAMPO - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a partir das: 09:00 UM IMÓVEL RURAL EM SANTA MARGARIDA/MG COM PLANTAÇÃO DE CAFÉ JUDICIAL Online Em Andamento,,Patos de Minas,MG,,,23/07/2026,https://www.isaiasleiloes.com.br/leilao/5517/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/005517-69e1891a38b67.jpg,
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,TJMG - FÓRUM DE IPATINGA - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a parti,TJMG - FÓRUM DE IPATINGA - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a partir das: 16:00 UMA MOTOCICLETA YAMAHA/XTZ 250 LANDER JUDICIAL Online Em Andamento,,Patos de Minas,MG,,,23/07/2026,https://www.leiloesceruli.com.br/leilao/5526/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/000000-69c52a900a8bc.jpg,
Isaias Rosa Ramos Junior,TRT3/JUCEMG,https://www.isaiasleiloes.com.br,TJMG - FÓRUM DE PEDRALVA/MG - 1º LEILÃO Data: 30/07/2026 (quinta-feira) Primeiro lote a pa,TJMG - FÓRUM DE PEDRALVA/MG - 1º LEILÃO Data: 30/07/2026 (quinta-feira) Primeiro lote a partir das: 09:00 VEÍCULO PEUGEOT/207HB XR JUDICIAL Online Em Andamento,,Patos de Minas,MG,,,30/07/2026,https://www.isaiasleiloes.com.br/leilao/5552/lotes,imovel,https://d2mymldkpl0730.cloudfront.net/leiloes/000000-69d6a68a4bad4.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.97,ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.977/14 Online (Ao Vivo) Em Loteamento,,Rio de Janeiro,RJ,,,12/06/2026,https://www.joaoemilio.com.br/leilao/5966/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d7732cc6df.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026,"ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,12/06/2026,https://www.joaoemilio.com.br/leilao/5961/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d7684e8daa.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 p,"ALLIANZ SEGUROS Data: 12/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,12/06/2026,https://www.joaoemilio.com.br/leilao/5960/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d75e15f851.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,FACILITY Data: 12/06/2026 (sexta-feira) Início do leilão às 12:30 VEÍCULOS INTEIROS e RECU,FACILITY Data: 12/06/2026 (sexta-feira) Início do leilão às 12:30 VEÍCULOS INTEIROS e RECUPERADOS Online (Ao Vivo) Em Loteamento,,Rio de Janeiro,RJ,,,12/06/2026,https://www.joaoemilio.com.br/leilao/5980/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/005980-6a26adf73ebdc,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,CAMINHÕES Data: 12/06/2026 (sexta-feira) Início do leilão às 12:40 RENOVAÇÃO DE FROTA M BE,CAMINHÕES Data: 12/06/2026 (sexta-feira) Início do leilão às 12:40 RENOVAÇÃO DE FROTA M BENZ ACCELO 815 VOLKSWAGEN 9-170 VOLKSWAGEN 17-190 Online (Ao Vivo) Em Loteamento,,Rio de Janeiro,RJ,,,12/06/2026,https://www.joaoemilio.com.br/leilao/5982/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/005982-6a26afe6de0ba,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.97,ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.977/14 Online (Ao Vivo) Em Loteamento,,Rio de Janeiro,RJ,,,19/06/2026,https://www.joaoemilio.com.br/leilao/5965/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d772d5e46e.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026,"ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,19/06/2026,https://www.joaoemilio.com.br/leilao/5962/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d768b0c963.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 p,"ALLIANZ SEGUROS Data: 19/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,19/06/2026,https://www.joaoemilio.com.br/leilao/5959/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d75df8205f.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,MULTIMARCAS Data: 19/06/2026 (sexta-feira) Início do leilão às 12:00 VEÍCULOS DE FINANCEIR,"MULTIMARCAS Data: 19/06/2026 (sexta-feira) Início do leilão às 12:00 VEÍCULOS DE FINANCEIRAS, SEGURADORAS E EMPRESAS. Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,19/06/2026,https://www.joaoemilio.com.br/leilao/5969/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d793c2563d.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.97,ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:00 SUCATAS Lei 12.977/14 Online (Ao Vivo) Em Loteamento,,Rio de Janeiro,RJ,,,26/06/2026,https://www.joaoemilio.com.br/leilao/5964/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d77296ac78.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026,"ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:10 CARROS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,26/06/2026,https://www.joaoemilio.com.br/leilao/5963/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d76925d139.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 p,"ALLIANZ SEGUROS Data: 26/06/2026 (sexta-feira) Início do leilão às 11:20 MOTOS IPVA 2026 por conta da companhia, com quitação até a data de vencimento Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,26/06/2026,https://www.joaoemilio.com.br/leilao/5958/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d75ddc0c8b.jpg,
Joao Emilio de Oliveira Filho,TRT3/JUCEMG,https://www.joaoemilio.com.br,MULTIMARCAS Data: 26/06/2026 (sexta-feira) Início do leilão às 12:00 VEÍCULOS DE FINANCEIR,"MULTIMARCAS Data: 26/06/2026 (sexta-feira) Início do leilão às 12:00 VEÍCULOS DE FINANCEIRAS, SEGURADORAS E EMPRESAS. Online (Ao Vivo) Em Loteamento",,Rio de Janeiro,RJ,,,26/06/2026,https://www.joaoemilio.com.br/leilao/5968/lotes,imovel,https://d8ed0d6197eff01b.cdn.gocache.net/leiloes/000000-6a1d793acdf48.jpg,
Jose Luiz Pereira Vizeu,TRT3/JUCEMG,https://www.flexleiloes.com.br,Santa Cruz de Goiás/GO50% do imóvel,"Santa Cruz de Goiás/GO 50% do imóvel 2º LEILÃO: 11/06/2026 - 15h00 Lance Mínimo: R$ 560.000,00 Somente OnLine Em Andamento",,Ouro Fino,MG,"560.000,00",,11/06/2026,https://www.flexleiloes.com.br,imovel,https://www.flexleiloes.com.br/arquivos/Leilao_401985_.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEIS na cidade de Catanduva/SP Data: 10/06/2026 (quarta-feira) Primeiro lote a partir d,IMÓVEIS na cidade de Catanduva/SP Data: 10/06/2026 (quarta-feira) Primeiro lote a partir das: 14:00 Imóveis por 50% do valor da avaliação 3ª Vara Cível Comarca de Catanduva/SP JUDICIAL Online EM ANDAMENTO,,Ribeirao Preto,SP,,,10/06/2026,https://www.calilleiloes.com.br/leilao/114/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000114-69ea0eff28547.jpg,https://www.calilleiloes.com.br/leilao/114/lotes
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEL RURAL - FAZENDA PEQUI com 303 ha - Município de Bonfinópolis/MG 1º Leilão: 11/06/20,"IMÓVEL RURAL - FAZENDA PEQUI com 303 ha - Município de Bonfinópolis/MG 1º Leilão: 11/06/2026 às 14:00 Lance Inicial: R$ 27.149.075,14 2º Leilão: 11/06/2026 às 14:15 Lance inicial: R$ 16.289.445,08 1ª Vara Cível da Comarca de Unaí - MG JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"27.149.075,14",,11/06/2026,https://www.calilleiloes.com.br/item/290/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000121-69f8dbe60c2d7.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,TERRENOS URBANOS - Loteamento Recanto dos Pescadores na cidade de Novo Horizonte/SP 1º Lei,TERRENOS URBANOS - Loteamento Recanto dos Pescadores na cidade de Novo Horizonte/SP 1º Leilão: 11/06/2026 às 14:00 2º Leilão: 01/07/2026 às 14:00 75% do Valor da Primeira Praça 1ª Vara Cível da Comarca de Catanduva/SP JUDICIAL Online EM ANDAMENTO,,Ribeirao Preto,SP,,,11/06/2026,https://www.calilleiloes.com.br/leilao/128/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-69f4b52553916.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,ÁREA RURAL - SITIO SÃO FRANCISCO DE ASSIS na cidade de Jaguariúna/SP Envie sua proposta at,"ÁREA RURAL - SITIO SÃO FRANCISCO DE ASSIS na cidade de Jaguariúna/SP Envie sua proposta até: 12/06/2026 às 14:00 Lance Inicial: 4.500.000,00 Tribunal Regional do Trabalho 15ª Região JUDICIAL Online ENVIAR PROPOSTA",,Ribeirao Preto,SP,,,12/06/2026,https://www.calilleiloes.com.br/item/233/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-69dec90c5792a.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEIS no Estado do Rio Grande do Sul - APARTAMENTO em Porto Alegre e CASA RESIDENCIAL em,"IMÓVEIS no Estado do Rio Grande do Sul - APARTAMENTO em Porto Alegre e CASA RESIDENCIAL em São Leopoldo Data: 19/06/2026 (sexta-feira) Primeiro lote a partir das: 10:00 Lance  a partir de R$ 162.000,00 POUPEX EXTRAJUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"162.000,00",,19/06/2026,https://www.calilleiloes.com.br/leilao/165/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000165-6a18c7ab38194.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,TERRENO - LOTE 03 da QUADRA 144 localizado em Mansões Recreio Estrela Dalva IV em Luiziâni,"TERRENO - LOTE 03 da QUADRA 144 localizado em Mansões Recreio Estrela Dalva IV em Luiziânia/GO Data: 22/06/2026 (segunda-feira) Primeiro lote a partir das: 10:00 Lances a partir de R$ 61.920,00 Embracon Administradora de Consórcio SA EXTRAJUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"61.920,00",,22/06/2026,https://www.calilleiloes.com.br/item/452/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000177-6a235b222ed66.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,04 IMÓVEIS nos Estados de:  GOIÁS - PIAUÍ - SANTA CATARINA e SÃO PAULO Data: 23/06/2026 (t,"04 IMÓVEIS nos Estados de:  GOIÁS - PIAUÍ - SANTA CATARINA e SÃO PAULO Data: 23/06/2026 (terça-feira) Primeiro lote a partir das: 10:00 Imóveis a partir de R$ 270.615,00 CNP SEGURADORA EXTRAJUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"270.615,00",,23/06/2026,https://www.calilleiloes.com.br/leilao/173/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000173-6a208c307b043.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,PRÉDIOS RESIDENCIAIS no Bairro Glória Centro da cidade do Rio de Janeiro/RJ Envie sua prop,"PRÉDIOS RESIDENCIAIS no Bairro Glória Centro da cidade do Rio de Janeiro/RJ Envie sua proposta até: 25/06/2026 às 14:00 Lances a partir de R$ 345.000,00 Tribunal Regional do Trabalho da 1ª Região JUDICIAL Online ENVIAR PROPOSTA",,Ribeirao Preto,SP,"345.000,00",,25/06/2026,https://www.calilleiloes.com.br/leilao/143/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000143-6a05df5950f28.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - Apartamento Und 22  -  Edifício Cerejeira na cidade de Ribeirão Pre,"DIREITOS AQUISITIVOS - Apartamento Und 22  -  Edifício Cerejeira na cidade de Ribeirão Preto/SP 1º Leilão: 25/06/2026 às 14:00 Lance Inicial: R$ 190.852,29 2º Leilão: 08/07/2026 às 14:00 Lance inicial: R$ 95.426,14 3ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"190.852,29",,25/06/2026,https://www.calilleiloes.com.br/item/435/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a1a1f41c83c2.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - Apartamento Und 31 - Torre 2 - Bloco B - Condomínio Itajubá na cida,"DIREITOS AQUISITIVOS - Apartamento Und 31 - Torre 2 - Bloco B - Condomínio Itajubá na cidade de Ribeirão Preto/SP 1º Leilão: 25/06/2026 às 14:00 Lance Inicial R$ 1.188.71 2º Leilão: 08/07/2026 às 14:00 Lance Inicial R$ 594,35 6ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"594,35",,25/06/2026,https://www.calilleiloes.com.br/item/443/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a1f830124365.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,50% de IMÓVEL COMERCIAL localizado no Centro da cidade de Brodowski/SP 1º Leilão: 02/07/20,"50% de IMÓVEL COMERCIAL localizado no Centro da cidade de Brodowski/SP 1º Leilão: 02/07/2026 às 14:00 Lance Inicial: R$ 157.229,33 2º Leilão: 22/07/2026 às 14:00 Lance Inicial: R$ 78.614,67 Vara Única da Comarca de Brodowski/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"157.229,33",,02/07/2026,https://www.calilleiloes.com.br/item/348/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000142-6a023fb2691fe.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - Apartamento Und 11 - Bloco 5 - Condomínio Residencial Wilson Toni n,"DIREITOS AQUISITIVOS - Apartamento Und 11 - Bloco 5 - Condomínio Residencial Wilson Toni na cidade de Ribeirão Preto/SP 1º Leilão: 02/07/2026 às 14:00 Lance Inicial R$ 48.570,27 2º Leilão: 15/07/2026 às 14:00 Lance Inicial R$ 24.285,13 5ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"48.570,27",,02/07/2026,https://www.calilleiloes.com.br/item/444/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a1f93ebc1028.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,VEÍCULO - VOLKSWAGEN SAVEIRO - ROBUST TOTAL FLEX 1.6 8V - 2017/2018 - BRANCA - Placa Final,"VEÍCULO - VOLKSWAGEN SAVEIRO - ROBUST TOTAL FLEX 1.6 8V - 2017/2018 - BRANCA - Placa Final 7 Data: 08/07/2026 (quarta-feira) Primeiro lote a partir das: 14:00 Lance Inicial R$ 26.983,87 3ª Vara Cível da Comarca de Catanduva/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"26.983,87",,08/07/2026,https://www.calilleiloes.com.br/item/431/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000164-6a187878a93ed.jpeg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,NUA PROPRIEDADE de CHÁCARA com Benfeitorias - Área de 16.995m² localizada no Condomínio Qu,"NUA PROPRIEDADE de CHÁCARA com Benfeitorias - Área de 16.995m² localizada no Condomínio Quinta da Boa Vista na cidade de Ribeirão Preto/SP 1º Leilão: 16/07/2026 às 14:00 Lance Inicial: R$ 5.379.839,99 2º Leilão: 05/08/2026 às 14:00 Lance Inicial: R$ 4.949.452,80 3ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"5.379.839,99",,16/07/2026,https://www.calilleiloes.com.br/item/347/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a021b1c5ecea.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,50% de TERRENO RESIDENCIAL DE 5.400m² localizado no Bairro Jd Jose Sampaio Jr na cidade de,"50% de TERRENO RESIDENCIAL DE 5.400m² localizado no Bairro Jd Jose Sampaio Jr na cidade de Ribeirão Preto/SP 1º Leilão: 16/07/2026 às 14:00 Lance Inicial: R$ 1.676.922,31 2º Leilão: 05/08/2026 às 14:00 Lance Inicial: R$ 1.341.537,84 5ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"1.676.922,31",,16/07/2026,https://www.calilleiloes.com.br/item/449/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a22cbbaa9d97.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,FAZENDA BORDA da MATA - Área Total 444ha - localizada na Zona Rural de Paracatu - MG 1º Le,"FAZENDA BORDA da MATA - Área Total 444ha - localizada na Zona Rural de Paracatu - MG 1º Leilão: 23/07/2026 às 14:00 Lance Inicial: R$ 10.500.362,92 2º Leilão: 12/08/2026 às 14:00 Lance Inicial: R$ 6.300.217,76 3ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"10.500.362,92",,23/07/2026,https://www.calilleiloes.com.br/item/434/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a19d9baa4d0d.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - 50% de  APARTAMENTO Und 205- Bloco 14 - Parque Recanto da Lagoinha,"DIREITOS AQUISITIVOS - 50% de  APARTAMENTO Und 205- Bloco 14 - Parque Recanto da Lagoinha em Ribeirão Preto/SP 1º Leilão: 30/07/2026 às 14:00 Lance Inicial: R$ 43.267,94 2º Leilão: 19/08/2026 às 14:00 Lance Inicial: R$ 21.633,97 6ª Vara Cível da Comarca de Ribeirão Preto/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"43.267,94",,30/07/2026,https://www.calilleiloes.com.br/item/436/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000168-6a1ccb5cf0f4f.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEIS e VEÍCULOS na cidade de Serra Azul/SP 1º Leilão: 30/07/2026 às 14:00 Lance Inicial,"IMÓVEIS e VEÍCULOS na cidade de Serra Azul/SP 1º Leilão: 30/07/2026 às 14:00 Lance Inicial R$ 97.936,40 para o imóvel 2º Leilão: 19/08/2026 às 14:00 Lance Inicial R$ 58.761,84 para o imóvel 2ª Vara Cível da Comarca de Cravinhos/SP JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"97.936,40",,30/07/2026,https://www.calilleiloes.com.br/leilao/169/lotes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a1e3c64ef53e.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEL - APARTAMENTO Und 202 - Bloco 1 - Edifício Ana Angélica Chaves Zanhar na cidade de,"IMÓVEL - APARTAMENTO Und 202 - Bloco 1 - Edifício Ana Angélica Chaves Zanhar na cidade de Belo Horizonte/MG 1º Leilão: 13/08/2026 às 12:00 Lance Inicial R$ 447.665,72 2º Leilão: 13/08/2026 às 14:00 Lance Inicial R$ 313.366,00 30ª Vara Cível da Comarca de Belo Horizonte/MG JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"447.665,72",,13/08/2026,https://www.calilleiloes.com.br/item/442/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a1f24a286040.jpg,
Julio Abdo Costa Calil,TRT3/JUCEMG,https://www.calilleiloes.com.br,IMÓVEL - CASA RESIDENCIAL localizada no Bairro Nova Lima na cidade de Campo Grande/MS 1º L,"IMÓVEL - CASA RESIDENCIAL localizada no Bairro Nova Lima na cidade de Campo Grande/MS 1º Leilão: 02/09/2026 às 14:00 Lance Inicial: R$ 233.278,22 2º Leilão: 09/09/2026 às 14:00 Lance Inicial: R$ 139.966,93 1ª Vara de Execução de Título Extrajudicial Embargos e demais Incidentes da Comarca de Campo Grande/MS JUDICIAL Online EM ANDAMENTO",,Ribeirao Preto,SP,"233.278,22",,02/09/2026,https://www.calilleiloes.com.br/item/451/detalhes,imovel,https://d1n8x8pcpe9sye.cloudfront.net/leiloes/000000-6a2334a7e2be2.jpg,
