url,leiloeiro,cidade,estado,titulo,preco,avaliacao
https://www.leiloesceruli.com.br/leilao/5495/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PRESIDENTE OLEGÁRIO - 1º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro l,,
https://www.leiloesceruli.com.br/leilao/5496/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PRESIDENTE OLEGÁRIO - 2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro l,,
https://www.isaiasleiloes.com.br/leilao/5508/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE UBÁ - 2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a partir das,,
https://www.leiloesceruli.com.br/leilao/5525/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE IPATINGA - 1º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a parti,,
https://www.isaiasleiloes.com.br/leilao/5567/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO DE JUIZ DE FORA - 2º LEILÃO Data: 02/07/2026 (quinta-feira) Primeiro l,,
https://www.isaiasleiloes.com.br/leilao/5550/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO CORONEL FABRICIANO/MG - 2º LEILÃO Data: 02/07/2026 (quinta-feira) Prim,,
https://www.leiloesceruli.com.br/leilao/5565/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,UNIÃO FEDERAL - PGFN (COMPREI.GOV.BR) Data: 03/07/2026 (sexta-feira) Primeiro lote a parti,,
https://www.isaiasleiloes.com.br/leilao/5609/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO PASSOS - 2º LEILÃO Data: 07/07/2026 (terça-feira) Primeiro lote a part,,
https://www.leiloesceruli.com.br/leilao/5654/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO POUSO ALEGRE - 1º LEILÃO Data: 07/07/2026 (terça-feira) Primeiro lote,,
https://www.leiloesceruli.com.br/leilao/5655/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO POUSO ALEGRE - 2º LEILÃO Data: 07/07/2026 (terça-feira) Primeiro lote,,
https://www.isaiasleiloes.com.br/leilao/5556/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO POUSO ALEGRE - 2º LEILÃO Data: 07/07/2026 (terça-feira) Primeiro lote,,
https://www.isaiasleiloes.com.br/leilao/5535/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE ARAGUARI - 2º LEILÃO Data: 09/07/2026 (quinta-feira) Primeiro lote a parti,,
https://www.leiloesceruli.com.br/leilao/5531/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PARÁ DE MINAS - 1º LEILÃO Data: 09/07/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5532/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PARÁ DE MINAS - 2º LEILÃO Data: 09/07/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5120/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO FRUTAL - 1º LEILÃO Data: 14/07/2026 (terça-feira) Primeiro lote a part,,
https://www.leiloesceruli.com.br/leilao/5121/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO FRUTAL - 2º LEILÃO Data: 14/07/2026 (terça-feira) Primeiro lote a part,,
https://www.leiloesceruli.com.br/leilao/5671/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO  UBERLÂNDIA - 1º LEILÃO Data: 14/07/2026 (terça-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5672/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO UBERLÂNDIA - 2º LEILÃO Data: 14/07/2026 (terça-feira) Primeiro lote a,,
https://www.isaiasleiloes.com.br/leilao/5105/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO UBERABA - 2º LEILÃO Data: 14/07/2026 (terça-feira) Primeiro lote a par,,
https://www.leiloesceruli.com.br/leilao/5459/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE VÁRZEA DA PALMA/MG - 1º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lo,,
https://www.leiloesceruli.com.br/leilao/5460/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE VÁRZEA DA PALMA/MG - 2º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lo,,
https://www.leiloesceruli.com.br/leilao/5528/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE BELO HORIZONTE - 1º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5529/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE BELO HORIZONTE - 2º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5505/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PATOS DE MINAS - 2º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lote a,,
https://www.isaiasleiloes.com.br/leilao/5547/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE BELO HORIZONTE - 2º LEILÃO Data: 16/07/2026 (quinta-feira) Primeiro lote a,,
https://www.isaiasleiloes.com.br/leilao/5646/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO CONSELHEIRO LAFAIETE/MG - 2º LEILÃO Data: 21/07/2026 (terça-feira) Pri,,
https://www.isaiasleiloes.com.br/leilao/5615/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,JUSTIÇA DO TRABALHO DE JUIZ DE FORA - 2º LEILÃO Data: 22/07/2026 (quarta-feira) Primeiro l,,
https://www.isaiasleiloes.com.br/leilao/5517/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE ABRE CAMPO - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a par,,
https://www.leiloesceruli.com.br/leilao/5526/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE IPATINGA - 2º LEILÃO Data: 23/07/2026 (quinta-feira) Primeiro lote a parti,,
https://www.isaiasleiloes.com.br/leilao/5553/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PEDRALVA/MG - 2º LEILÃO Data: 30/07/2026 (quinta-feira) Primeiro lote a pa,,
https://www.isaiasleiloes.com.br/leilao/5562/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PATROCINIO  2º LEILÃO Data: 30/07/2026 (quinta-feira) Primeiro lote a part,,
https://www.leiloesceruli.com.br/leilao/5311/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE BELO HORIZONTE - 1º LEILÃO Data: 06/08/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5312/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE BELO HORIZONTE - 2º LEILÃO Data: 06/08/2026 (quinta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5578/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PRESIDENTE OLEGÁRIO - 1º LEILÃO Data: 06/08/2026 (quinta-feira) Primeiro l,,
https://www.leiloesceruli.com.br/leilao/5579/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PRESIDENTE OLEGÁRIO - 2º LEILÃO Data: 06/08/2026 (quinta-feira) Primeiro l,,
https://www.e-leiloeiro.com.br/eventos/leilao/2193/conselho-regional-de-fonoaudiologia-2%C2%AA-regiao-crefono,Anderson Lopes de Paula,Sao Paulo,SP,Conselho Regional de Fonoaudiologia 2ª Região - CREFONO,,
https://www.e-leiloeiro.com.br/eventos/leilao/2217/imovel-360m-belo-horizonte-mg,Anderson Lopes de Paula,Sao Paulo,SP,Imóvel 360m² Belo Horizonte MG,,
https://www.e-leiloeiro.com.br,Anderson Lopes de Paula,Sao Paulo,SP,Imóvel 360m² Belo Horizonte MG,,
https://www.e-leiloeiro.com.br/eventos/leilao/2218/parte-ideal-chacara-em-marlieria-mg,Anderson Lopes de Paula,Sao Paulo,SP,Parte Ideal Chácara em Marliéria-MG,,
https://www.e-leiloeiro.com.br/eventos/leilao/2205/apartamento-112m-sao-paulo-sp,Anderson Lopes de Paula,Sao Paulo,SP,Apartamento 112m² São Paulo SP,,
https://www.vzleiloes.com.br,Victor Renno Polatto Vizeu,Valparaiso de Goias,GO,"Riacho Fundo I/DF- QN 07Imóvel | 722,50m²","1.032.000,00",
https://www.clicleiloes.com.br/leilao/1941/lotes,Eduardo Schmitz,Balneario Camboriu,SC,Departamento Estadual de Trânsito do Estado de Santa Catarina - DETRAN/SC - Leilão 07/CEL/,,
https://www.casamartillo.com.br/leilao/8/lotes,Giovana Norma Bolico,Balneario Camboriu,SC,3ª VARA CÍVEL DA COMARCA DE ITAJAÍ/SC,,
https://www.winleiloes.com.br/leilao/98/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE LEVES E MOTOS Data: 09/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 O,,
https://www.winleiloes.com.br/leilao/99/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE LEVES E MOTOS Data: 16/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 O,,
https://www.winleiloes.com.br/leilao/102/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE SUCATAS Data: 17/06/2026 (quarta-feira) Primeiro lote a partir das: 14:00 Online,,
https://www.winleiloes.com.br/leilao/100/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE LEVES E MOTOS Data: 23/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 O,,
https://www.winleiloes.com.br/leilao/103/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE PESADOS Data: 27/06/2026 (sábado) Primeiro lote a partir das: 14:00 Online (Ao V,,
https://www.winleiloes.com.br/leilao/101/lotes,Jorge Vinicius de Moura Correa,Santo Angelo,RS,LEILÃO DE LEVES E MOTOS Data: 30/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 O,,
https://www.liderleiloes.com.br/eventos/leilao/170/carros-utilitarios-motos-onibus-caminhoes-retroescavadeira-pneus-e-bens-diversos,Caroline de Sousa Ribas,Santo Andre,SP,"Carros, Utilitários, Motos, Ônibus, Caminhões, Retroescavadeira, Pneus e Bens Diversos.",,
https://www.araujoleiloes.com.br/leilao/442-leilao-sao-jose-do-rio-claro/,Wellington Martins Araujo,Varzea Grande,MT,LEILÃO SÃO JOSÉ DO RIO CLAROSÃO JOSÉ DO RIO CLARO-MT,,
https://www.araujoleiloes.com.br/leilao/443-leilao-paranatinga/,Wellington Martins Araujo,Varzea Grande,MT,LEILÃO PARANATINGAPARANATINGA-MT,,
https://www.araujoleiloes.com.br/leilao/440-leilao-mirassol-d-oeste/,Wellington Martins Araujo,Varzea Grande,MT,LEILÃO MIRASSOL D'OESTEMIRASSOL D'OESTE-MT,,
https://www.mrl4leiloes.com.br/leilao/555,Lidia Ribeiro de Andrade,Brasilia,DF,"Leilão de Apartamento em Aguas Claras, DF,  no Condominio YES. BRASILIA - DF Leilão: 555 1","580.000,00",
https://www.mrl4leiloes.com.br,Lidia Ribeiro de Andrade,Brasilia,DF,"Leilão de Apartamento em Aguas Claras, DF,  no Condominio YES. BRASILIA - DF Leilão: 555 1","580.000,00",
https://www.mrl4leiloes.com.br/leilao/189,Lidia Ribeiro de Andrade,Brasilia,DF,Leilão Único  de Iniciativa Particular de 28 Lotes em Horizonte/CE. BRASILIA - DF Leilão:,"280.000,00",
https://www.mrl4leiloes.com.br/leilao/141,Lidia Ribeiro de Andrade,Brasilia,DF,Leilão Único  Extrajudicial de Inciativa Particular  de Terreno 89.000 m ² Joá- RJ confron,"10.000.000,00",
https://www.mrl4leiloes.com.br/leilao/597,Lidia Ribeiro de Andrade,Brasilia,DF,Leilão Extrajudicial de Iniciativa Particular de Lote Urbano no Jardim Botanico - Belveder,"290.000,00",
https://www.mrl4leiloes.com.br/leilao/598,Lidia Ribeiro de Andrade,Brasilia,DF,Leilão Extrajudial de  Iniciativa Partidcular de Lote Urbano no Jardim Botanico - Belveder,"290.000,00",
https://www.leiloesaguiar.com.br/leilao/2618/lotes,Vladmir Oliani,Porto Velho,RO,01 APARTAMENTO EM PORTO VELHO 1º Leilão: 09/06/2026 às 10:00 2º Leilão: 23/06/2026 às 10:0,,
https://www.leiloesaguiar.com.br/leilao/2616/lotes,Vladmir Oliani,Porto Velho,RO,09 BOIS NELORE EM SÃO FRANCISCO DO GUAPORÉ/RO 1º Leilão: 15/07/2026 às 10:30 LANCE INICIAL,"29.070,00",
https://www.leiloesaguiar.com.br/leilao/2636/lotes,Vladmir Oliani,Porto Velho,RO,"LATICÍNIO TRADIÇÃO EM URUPÁ/RO 1º Leilão: 15/07/2026 às 11:30 LANCE INICIAL R$ 4.919.694,2","4.919.694,29",
https://www.leiloesaguiar.com.br/leilao/2403/lotes,Vladmir Oliani,Porto Velho,RO,APARTAMENTO EM CUIABÁ Envie sua proposta até: 30/07/2026 às 10:00 APARTAMENTO NO 1001 DO C,,
https://www.leiloesaguiar.com.br/leilao/1056/lotes,Vladmir Oliani,Porto Velho,RO,"IMÓVEL RESIDENCIAL , CENTRO, AO LADO DA FACULDADE UNIP, EM JI-PARANÁ/RO. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2122/lotes,Vladmir Oliani,Porto Velho,RO,"GRANDE ÁREA URBANA EM OURO PRETO D'OESTE,  C/ 75.133,00 m2, DOCUMENTADA. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2160/lotes,Vladmir Oliani,Porto Velho,RO,"IMÓVEL RURAL EM VILHENA/RO Envie sua proposta até: 31/07/2026 às 10:10 CHÁCARA Nº 48, SETO",,
https://www.leiloesaguiar.com.br/leilao/1722/lotes,Vladmir Oliani,Porto Velho,RO,"IMÓVEL COMERCIAL NA LAURO SODRÉ, 1438, EM PORTO VELHO/RO. Envie sua proposta até: 31/07/20",,
https://www.leiloesaguiar.com.br/leilao/1755/lotes,Vladmir Oliani,Porto Velho,RO,APARTAMENTO EM BALNEÁRIO CAMBORIÚ/SC. Envie sua proposta até: 31/07/2026 às 10:30 APARTAME,"650.000,00",
https://www.leiloesaguiar.com.br/leilao/2618/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,01 APARTAMENTO EM PORTO VELHO 1º Leilão: 09/06/2026 às 10:00 2º Leilão: 23/06/2026 às 10:0,,
https://www.leiloesaguiar.com.br/leilao/2616/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,09 BOIS NELORE EM SÃO FRANCISCO DO GUAPORÉ/RO 1º Leilão: 15/07/2026 às 10:30 LANCE INICIAL,"29.070,00",
https://www.leiloesaguiar.com.br/leilao/2636/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,"LATICÍNIO TRADIÇÃO EM URUPÁ/RO 1º Leilão: 15/07/2026 às 11:30 LANCE INICIAL R$ 4.919.694,2","4.919.694,29",
https://www.leiloesaguiar.com.br/leilao/2403/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,APARTAMENTO EM CUIABÁ Envie sua proposta até: 30/07/2026 às 10:00 APARTAMENTO NO 1001 DO C,,
https://www.leiloesaguiar.com.br/leilao/1056/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,"IMÓVEL RESIDENCIAL , CENTRO, AO LADO DA FACULDADE UNIP, EM JI-PARANÁ/RO. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2122/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,"GRANDE ÁREA URBANA EM OURO PRETO D'OESTE,  C/ 75.133,00 m2, DOCUMENTADA. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2160/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,"IMÓVEL RURAL EM VILHENA/RO Envie sua proposta até: 31/07/2026 às 10:10 CHÁCARA Nº 48, SETO",,
https://www.leiloesaguiar.com.br/leilao/1722/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,"IMÓVEL COMERCIAL NA LAURO SODRÉ, 1438, EM PORTO VELHO/RO. Envie sua proposta até: 31/07/20",,
https://www.leiloesaguiar.com.br/leilao/1755/lotes,Vera Lucia Aguiar de Sousa,Porto Velho,RO,APARTAMENTO EM BALNEÁRIO CAMBORIÚ/SC. Envie sua proposta até: 31/07/2026 às 10:30 APARTAME,"650.000,00",
https://www.lancevip.com.br/eventos/leilao/sicoob-centro-imovel-rural-em-ouro-preto-d-oeste-ro/lote/35080/imovel-rural-em-ouro-preto-d-oeste-ro,Evanilde Aquino Pimentel Rosa,Ji-Parana,RO,IMÓVEL RURAL EM OURO PRETO D'OESTE/RO,"470.000,00",
https://www.leiloesaguiar.com.br/leilao/2618/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,01 APARTAMENTO EM PORTO VELHO 1º Leilão: 09/06/2026 às 10:00 2º Leilão: 23/06/2026 às 10:0,,
https://www.leiloesaguiar.com.br/leilao/2616/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,09 BOIS NELORE EM SÃO FRANCISCO DO GUAPORÉ/RO 1º Leilão: 15/07/2026 às 10:30 LANCE INICIAL,"29.070,00",
https://www.leiloesaguiar.com.br/leilao/2636/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,"LATICÍNIO TRADIÇÃO EM URUPÁ/RO 1º Leilão: 15/07/2026 às 11:30 LANCE INICIAL R$ 4.919.694,2","4.919.694,29",
https://www.leiloesaguiar.com.br/leilao/2403/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,APARTAMENTO EM CUIABÁ Envie sua proposta até: 30/07/2026 às 10:00 APARTAMENTO NO 1001 DO C,,
https://www.leiloesaguiar.com.br/leilao/1056/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,"IMÓVEL RESIDENCIAL , CENTRO, AO LADO DA FACULDADE UNIP, EM JI-PARANÁ/RO. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2122/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,"GRANDE ÁREA URBANA EM OURO PRETO D'OESTE,  C/ 75.133,00 m2, DOCUMENTADA. Envie sua propost",,
https://www.leiloesaguiar.com.br/leilao/2160/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,"IMÓVEL RURAL EM VILHENA/RO Envie sua proposta até: 31/07/2026 às 10:10 CHÁCARA Nº 48, SETO",,
https://www.leiloesaguiar.com.br/leilao/1722/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,"IMÓVEL COMERCIAL NA LAURO SODRÉ, 1438, EM PORTO VELHO/RO. Envie sua proposta até: 31/07/20",,
https://www.leiloesaguiar.com.br/leilao/1755/lotes,Vera Maria Aguiar de Sousa,Porto Velho,RO,APARTAMENTO EM BALNEÁRIO CAMBORIÚ/SC. Envie sua proposta até: 31/07/2026 às 10:30 APARTAME,"650.000,00",
https://www.lancevip.com.br/eventos/leilao/sicoob-centro-imovel-rural-em-ouro-preto-d-oeste-ro/lote/35080/imovel-rural-em-ouro-preto-d-oeste-ro,Ana Carolina Zaninetti Rosa,Ji-Parana,RO,IMÓVEL RURAL EM OURO PRETO D'OESTE/RO,"470.000,00",
https://www.pimentelleiloes.com.br/leilao/1376/lotes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,BENS IMÓVEIS - POLÍCIA FEDERAL/MS EDITAL 05/2026 Data: 25/06/2026 (quinta-feira) Primeiro,,
https://www.pimentelleiloes.com.br/item/3882/detalhes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,SALA COMERCIAL NO EDIFÍCIO CHAMPAGNAT EXECUTIVE CENTER EM CURITIBA/PR 1º Leilão: 09/06/202,,
https://www.pimentelleiloes.com.br/item/3883/detalhes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,"IMÓVEL RURAL COM 183,8888ha EM PIMENTA BUENO/RO 1º Leilão: 09/06/2026 às 10:00 2º Leilão:",,
https://www.pimentelleiloes.com.br/item/3884/detalhes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,03 IMÓVEIS (LOTE ÚNICO) EM PORTO MURTINHO/MS 1º Leilão: 11/06/2026 às 10:00 2º Leilão: 18/,,
https://www.pimentelleiloes.com.br/leilao/1448/lotes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,AERONAVES PF/MS EDITAL 07/2026 Data: 02/07/2026 (quinta-feira) Primeiro lote a partir das:,,
https://www.pimentelleiloes.com.br/item/3861/detalhes,Patricia Pimentel Grocoski Costa,Porto Velho,RO,IMÓVEL RESIDENCIAL COM APROXIMADAMENTE 760M² EM ARIQUEMES/RO Envie seu lance até: 27/07/20,,
https://www.lancevip.com.br/eventos/leilao/sicoob-centro-imovel-rural-em-ouro-preto-d-oeste-ro/lote/35080/imovel-rural-em-ouro-preto-d-oeste-ro,Bruno Pimentel Rosa,Porto Velho,RO,IMÓVEL RURAL EM OURO PRETO D'OESTE/RO,"470.000,00",
https://www.danielgarcialeiloes.com.br/leilao/7437/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Regional do Tribunal Regional do Trabalho da 4ª Região - Rio Grande do Sul,,
https://www.danielgarcialeiloes.com.br/leilao/7556/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Polícia Federal - Edital n. 01/2026 - SR/PF/SP - Conservados,,
https://www.danielgarcialeiloes.com.br/leilao/7557/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Polícia Federal - Edital n. 01/2026 - SR/PF/SP - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7589/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Prefeitura Municipal de Lagoa Santa/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7562/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Formiga/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7521/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Prefeitura Municipal de Prudente de Morais/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7522/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Prefeitura Municipal de Prudente de Morais/MG - Edital 01/2026 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7549/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Jesúpolis/GO - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7550/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Jesúpolis/GO- Edital 01/2026 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7510/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da 1ª Vara Cível de Brusque/SC.,,
https://www.danielgarcialeiloes.com.br/leilao/7622/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Polícia Rodoviária Federal do Distrito Federal - EDITAL Nº 4/2026/LEILÃO-DF - Leilão 03,,
https://www.danielgarcialeiloes.com.br/leilao/7623/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão Online da Polícia Rodoviária Federal do Distrito Federal - EDITAL Nº 4/2026/LEILÃO-DF - Leilão 04 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7594/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Floraí/PR - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7598/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Lagoa Formosa/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7605/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Monsenhor Tabosa/CE - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7607/lotes,Daniel Elias Garcia,Vilhena,RO,Leilão da Prefeitura Municipal de Monsenhor Tabosa/CE - Edital 01/2026 - Sucatas,,
